decision	ogid	ia_id	title	creator	reason
reject	ducasse-andre-1894-07-23	mmoiresetcorre08beauuoft	Mémoires et correspondance politique et militaire du prince 	Du Casse, Albert, baron, 1813-1893	given-name mismatch
reject	bernard-charles-1804-02-25	b33016471_0007	Recueil de voiages au nord, contenant divers mémoires très u	Bernard, Jean-Frédéric, 1683?-1744	given-name mismatch
reject	bernard-jean-1888-07-30	b33016471_0007	Recueil de voiages au nord, contenant divers mémoires très u	Bernard, Jean-Frédéric, 1683?-1744	given-name mismatch
reject	bernard-tristan-1866-09-07	b33016471_0007	Recueil de voiages au nord, contenant divers mémoires très u	Bernard, Jean-Frédéric, 1683?-1744	given-name mismatch
reject	bailly-jules-1832-12-13	collectiondesm44argeuoft	Collection des mémoires relatifs à la révolution française	Bailly, Jean Sylvain, 1736-1793	given-name mismatch
reject	bailly-jules-1832-12-13	collectiondesm48arge	Collection des mémoires relatifs à la révolution française	Bailly, Jean Sylvain, 1736-1793	given-name mismatch
reject	fabre-emile-1869-03-24	b29324695_0001	Bibliothèque du médecin-praticien ou résumé général de tous 	Fabre, François, 1797-1854. no 96006840	given-name mismatch
reject	fabre-ferdinand-1827-06-09	b29324695_0001	Bibliothèque du médecin-praticien ou résumé général de tous 	Fabre, François, 1797-1854. no 96006840	given-name mismatch
reject	martin-hans-1886-11-09	b29335887_0002	Mémoires de médecine et de chirurgie-pratique sur plusieurs 	Martin, Pierre Étienne, 1771-1846	given-name mismatch
reject	martin-henri-1810-02-20	b29335887_0002	Mémoires de médecine et de chirurgie-pratique sur plusieurs 	Martin, Pierre Étienne, 1771-1846	given-name mismatch
accept	mockel-albert-1866-12-27	augustedonnaysou00mock	Auguste Donnay : souvenirs et réflexions	Mockel, Albert, 1866-1945	creator+wikidata-year
reject	cheruel-pierre-1809-01-17	bub_gb_C4QaAAAAYAAJ	Mémoires de mlle de Montpensier : petite-fille de Henri IV	Chéruel, Adolphe, 1809-1891	given-name mismatch
reject	paris-gaston-1839-08-09	bulletinsetmmo409sociuoft	Bulletins et mémoires - Société d'anthropologie de Paris	Société d'anthropologie de Paris	given-name mismatch
reject	paris-gaston-1839-08-09	bulletinsetmmo502sociuoft	Bulletins et mémoires - Société d'anthropologie de Paris	Société d'anthropologie de Paris	given-name mismatch
reject	bailly-jules-1832-12-13	collectiondesm44argeuoft	Collection des mémoires relatifs à la révolution française	Bailly, Jean Sylvain, 1736-1793	given-name mismatch
reject	bailly-jules-1832-12-13	collectiondesm48arge	Collection des mémoires relatifs à la révolution française	Bailly, Jean Sylvain, 1736-1793	given-name mismatch
reject	potter-frans-1834-01-04	bub_gb_Q18AAAAAMAAJ	Vie et mémoires de Scipion de Ricci, évêque de Pistoie et Pr	Potter, Louis Joseph Antoine, 1786-1859	given-name mismatch
reject	feydeau-georges-1862-12-08	theophilegautier00feyd	Théophile Gautier ; souvenirs intimes	Feydeau, Ernest Aimè, 1821-1873	given-name mismatch
reject	lecomte-georges-1867-07-09	censuredelasacre00univ_3	Censure de la sacree Faculte de theologie de Paris portée co	Le Comte, Louis, 1655-1728. Nouveaux mémoires sur	given-name mismatch
reject	lecomte-georges-1867-07-09	censuredelasacre00univ_3	Censure de la sacree Faculte de theologie de Paris portée co	Le Comte, Louis, 1655-1728. Lettre des ceremonies 	given-name mismatch
reject	lecomte-georges-1867-07-09	censuredelasacre00univ_3	Censure de la sacree Faculte de theologie de Paris portée co	Le Comte, Louis Daniel, 1655-1728. Lettre à Monse	given-name mismatch
reject	roux-francois-1897-03-09	laviedelavnr00roux	La Vie de la vénérable soeur Marguerite Bourgeois, dite du S	Roux, Jean Henri Auguste, 1760-1831	given-name mismatch
reject	ducasse-andre-1894-07-23	mmoiresetcorre08beauuoft	Mémoires et correspondance politique et militaire du prince 	Du Casse, Albert, baron, 1813-1893	given-name mismatch
accept	goncourt-edmond-1822-05-26	sophiearnoulddap00gonc	Sophie Arnould, d'après sa correspondance et ses mémoires in	Goncourt, Edmond de, 1822-1896	creator+wikidata-year
reject	goncourt-edmond-1822-05-26	sophiearnoulddap00gonc	Sophie Arnould, d'après sa correspondance et ses mémoires in	Goncourt, Jules de, 1830-1870	given-name mismatch
reject	bailly-jules-1832-12-13	collectiondesm16arge	Collection des mémoires relatifs à la révolution française	Bailly, Jean Sylvain, 1736-1793	given-name mismatch
reject	bailly-jules-1832-12-13	collectiondesm25arge	Collection des mémoires relatifs à la révolution française	Bailly, Jean Sylvain, 1736-1793	given-name mismatch
reject	daudet-ernest-1837-05-31	souvenirsdesmili00dauduoft	Souvenirs des milieux littéraires, politiques, artistiques e	Daudet, Léon, 1867-1942	given-name mismatch
reject	paris-gaston-1839-08-09	mmoiresling03soci	Mémoires	Société de linguistique de Paris	given-name mismatch
reject	paris-gaston-1839-08-09	mmoiresling08soci	Mémoires	Société de linguistique de Paris	given-name mismatch
reject	paris-gaston-1839-08-09	mmoiresling10soci	Mémoires	Société de linguistique de Paris	given-name mismatch
reject	paris-gaston-1839-08-09	mmoiresling19soci	Mémoires	Société de linguistique de Paris	given-name mismatch
reject	paris-gaston-1839-08-09	mmoiresdelasoc03memo	Mémoires de la Société Linnéenne de Paris	Société Linnéenne de Paris	given-name mismatch
reject	vogue-eugene-1848-02-25	mmoiresdumar05villuoft	Mémoires du maréchal de Villars;	Vogüé, Charles Jean Melchior, marquis de, 1829-191	given-name mismatch
reject	ducasse-andre-1894-07-23	mmoiresetcorre08beauuoft	Mémoires et correspondance politique et militaire du prince 	Du Casse, Albert, baron, 1813-1893	given-name mismatch
reject	paris-gaston-1839-08-09	bulletinsetmmo0306sociuoft	Bulletins et mémoires - Société d'anthropologie de Paris	Société d'anthropologie de Paris	given-name mismatch
reject	leroux-gaston-1868-05-06	in.ernet.dli.2015.317172	Recueil De Memoires	Leroux, Ernest, Ed.	given-name mismatch
accept	goncourt-edmond-1822-05-26	sophiearnouldda00gonc	Sophie Arnould d'après sa correspondance et ses mémoires iné	Goncourt, Edmond de, 1822-1896	creator+wikidata-year
reject	goncourt-edmond-1822-05-26	sophiearnouldda00gonc	Sophie Arnould d'après sa correspondance et ses mémoires iné	Goncourt, Jules de, 1830-1870	given-name mismatch
accept	goncourt-edmond-1822-05-26	sophiearnoulddap00gonc_1	Sophie Arnould d'apres sa correspondance et ses memoires ine	Goncourt, Edmond de, 1822-1896	creator+wikidata-year
reject	goncourt-edmond-1822-05-26	sophiearnoulddap00gonc_1	Sophie Arnould d'apres sa correspondance et ses memoires ine	Goncourt, Jules de, 1830-1870, joint author	given-name mismatch
reject	paris-gaston-1839-08-09	oeuvrescompltesd28082gut	Oeuvres complètes de lord Byron. Volume 5. comprenant ses mé	Paris, Paulin, 1800-1881 [Translator]	given-name mismatch
reject	goncourt-edmond-1822-05-26	journaldesgonco04gonc	Journal des Goncourt : mémoires de la vie littéraire	Goncourt, Jules de, 1830-1870	given-name mismatch
accept	sue-eugene-1804-01-26	martinlenfanttro00suee	Martin l'enfant trouvé, ou, Les mémoires d'un valet de chamb	Sue, Eugène, 1804-1857	creator+wikidata-year
accept	sue-eugene-1804-01-26	martinlenfanttro01sueeuoft	Martin l'enfant trouvé : ou, Les mémoires d'un valet de cham	Sue, Eugène, 1804-1857	creator+wikidata-year
accept	sue-eugene-1804-01-26	martinlenfanttro03sueeuoft	Martin l'enfant trouvé : ou, Les mémoires d'un valet de cham	Sue, Eugène, 1804-1857	creator+wikidata-year
reject	leroux-gaston-1868-05-06	in.ernet.dli.2015.317172	Recueil De Memoires	Leroux, Ernest, Ed.	given-name mismatch
reject	goncourt-edmond-1822-05-26	sophiearnouldda00gonc	Sophie Arnould d'après sa correspondance et ses mémoires iné	Goncourt, Jules de, 1830-1870	given-name mismatch
reject	goncourt-edmond-1822-05-26	sophiearnoulddap00gonc_1	Sophie Arnould d'apres sa correspondance et ses memoires ine	Goncourt, Jules de, 1830-1870, joint author	given-name mismatch
reject	droz-gustave-1832-06-09	8YSUP11649_4	Mémoires de Jacques Fauvel. Volume 4	Droz, Joseph (1773-1850)	given-name mismatch
reject	lorrain-jean-1855-08-09	memoiresdelasoci30soci	Mémoires de la Société d'archéologie lorraine et du Musée hi	Société d'archéologie lorraine et du Musée histori	given-name mismatch
reject	potter-frans-1834-01-04	vieetmmoiresde01pott	Vie et mémoires de Scipion de Ricci, évêque de Pistoie et Pr	Potter, Louis Joseph Antoine, 1786-1859	given-name mismatch
reject	goncourt-edmond-1822-05-26	journaldesgonco04gonc	Journal des Goncourt : mémoires de la vie littéraire	Goncourt, Jules de, 1830-1870	given-name mismatch
reject	fabre-emile-1869-03-24	souvenirsentomol11fabr	Souvenirs entomologiques : études sur l'instinct et les moeu	Fabre, Jean-Henri, 1823-1915	given-name mismatch
reject	fabre-ferdinand-1827-06-09	souvenirsentomol11fabr	Souvenirs entomologiques : études sur l'instinct et les moeu	Fabre, Jean-Henri, 1823-1915	given-name mismatch
reject	lorrain-jean-1855-08-09	memoiresdelasoci30soci	Mémoires de la Société d'archéologie lorraine et du Musée hi	Société d'archéologie lorraine et du Musée histori	given-name mismatch
reject	paris-gaston-1839-08-09	oeuvrescompltesd28082gut	Oeuvres complètes de lord Byron. Volume 5. comprenant ses mé	Paris, Paulin, 1800-1881 [Translator]	given-name mismatch
reject	bernard-charles-1804-02-25	cihm_32760	Recueil de voyages au Nord [microforme] : contenant divers m	Bernard, J.-Frédéric (Jean-Frédéric), m. 1752	given-name mismatch
reject	bernard-jean-1888-07-30	cihm_32760	Recueil de voyages au Nord [microforme] : contenant divers m	Bernard, J.-Frédéric (Jean-Frédéric), m. 1752	given-name mismatch
reject	bernard-tristan-1866-09-07	cihm_32760	Recueil de voyages au Nord [microforme] : contenant divers m	Bernard, J.-Frédéric (Jean-Frédéric), m. 1752	given-name mismatch
reject	paris-gaston-1839-08-09	bub_gb_Bq7OAAAAMAAJ	Mémoires de l'Acadêmie des sciences de l'Institut de France	Institut national des sciences et arts (Paris)	given-name mismatch
reject	paris-gaston-1839-08-09	bub_gb_KvBBAAAAYAAJ	Mémoires pour servir a l'histoire du droit public de la Fran	France. Cour des aides (Paris)	given-name mismatch
reject	moreau-abel-1893-01-08	nouveauxmmoire04more	Nouveaux mémoires pour servir à l'histoire de notre tems	Moreau, Jacob Nicolas, 1717-1804	given-name mismatch
reject	bailly-jules-1832-12-13	messincerescondo0000bail	Mes sincères condoléances : souvenirs décapants d'un croq	Bailly, Guillaume, 1975- auteur	given-name mismatch
reject	moreau-abel-1893-01-08	messouvenirs02hermgoog	Mes souvenirs	Moreau, Jacob Nicolas, 1717-1804	given-name mismatch
reject	valori-gino-1890-04-30	memoiresnegoc01valo	Mémoires des négociations du marquis de Valori ... Accompagn	Valori, Guy Louis Henri, marquis de, 1692-1774	given-name mismatch
reject	valori-gino-1890-04-30	memoiresnegoc01valo	Mémoires des négociations du marquis de Valori ... Accompagn	Valori, marquis de (Henri Zosime), 1786-1859	given-name mismatch
reject	lorrain-jean-1855-08-09	memoiresdelasoci47soci	Mémoires de la Société d'archéologie lorraine et du Musée hi	Société d'archéologie lorraine et du Musée histori	given-name mismatch
accept	cheruel-pierre-1809-01-17	ssmmoirescompl05sain	Mémoires complets et authentiques du duc de Saint-Simon, sur	Chéruel, Pierre Adolphe, 1809-1891	creator+wikidata-year
reject	dumesnil-rene-1879-06-19	troyonsouvenirsi00dumeuoft	Troyon : souvenirs intimes	Dumesnil, Henri, 1823-	given-name mismatch
accept	houssaye-arsene-1814-03-28	lesconfessionss11housgoog	... Les confessions : souvenirs d'un demi-siècle, 1830-1880 	Houssaye, Arsène, 1815-1896	creator+wikidata-year
accept	houssaye-arsene-1814-03-28	lesconfessionsso04housuoft	Les confessions; souvenirs d'un demisiècle, 1830-1880	Houssaye, Arsène, 1815-1896	creator+wikidata-year
reject	cheruel-pierre-1809-01-17	india.history.resource.89894	Memoires du duc de Saint-Simon, Vol. VI	Cheruel, Mm.	given-name mismatch
reject	cheruel-pierre-1809-01-17	india.history.resource.89903	Memoires du duc de Saint-Simon, 2nd ed., Vol. XI	Cheruel, Mm.	given-name mismatch
reject	cheruel-pierre-1809-01-17	india.history.resource.89891	Memoires du duc de Saint-Simon, 2nd ed., Vol. IX	Cheruel, Mm.	given-name mismatch
reject	moreau-abel-1893-01-08	nouveauxmmoire04more	Nouveaux mémoires pour servir à l'histoire de notre tems	Moreau, Jacob Nicolas, 1717-1804	given-name mismatch
reject	bailly-jules-1832-12-13	messincerescondo0000bail	Mes sincères condoléances : souvenirs décapants d'un croq	Bailly, Guillaume, 1975- auteur	given-name mismatch
reject	bourgeois-pierre-1898-12-04	lacollaborationd00bour	La collaboration de Saint-Simon et de Torcy : étude critique	Bourgeois, Émile, 1857-1934	given-name mismatch
reject	moreau-abel-1893-01-08	messouvenirs02hermgoog	Mes souvenirs	Moreau, Jacob Nicolas, 1717-1804	given-name mismatch
reject	paris-gaston-1839-08-09	memoiresdejeans02parigoog	Memoires de Jean sire de Joinville; ou, Histoire et chroniqu	Paris, Paulin, 1800-1881	given-name mismatch
reject	marmier-xavier-1808-06-22	cihm_09908	A la maison [microforme] : études et souvenirs	Marmier, X. (Xavier), 1809-1892	given-name mismatch
accept	veuillot-louis-1813-10-11	agnsdelauvenso00lauv	Agnès de Lauvens ; ou, Mémoires de soeur Saint-Louis : conte	Veuillot, Louis François, 1813-1883	creator+wikidata-year
reject	paris-gaston-1839-08-09	FNSPMA8E0050001Filigrane	08E005. Examens de 1880 : élèves de première et deuxième ann	Ecole libre des sciences politiques (Paris)	given-name mismatch
reject	martin-hans-1886-11-09	souvenirsdunmede0000mart	Souvenirs d'un médecin légiste	Martin, Raymond, 1914- ..	given-name mismatch
reject	martin-henri-1810-02-20	souvenirsdunmede0000mart	Souvenirs d'un médecin légiste	Martin, Raymond, 1914- ..	given-name mismatch
reject	feuillet-octave-1821-08-11	souvenirsetcorre00feui	Souvenirs et correspondances	Feuillet, Valérie Marie Elvire Dubois, 1832-1906	given-name mismatch
accept	janin-jules-1804-02-16	petitssouvenirsa00janiuoft	Petits souvenirs. Avec une eau-forte par Ad. Lalauze	Janin, Jules Gabriel, 1804-1874	creator+wikidata-year
reject	potter-frans-1834-01-04	vieetmmoiresde04pott	Vie et mémoires de Scipion de Ricci, évêque de Pistoie et Pr	Potter, Louis Joseph Antoine, 1786-1859	given-name mismatch
reject	lenormand-henri-1882-05-03	lessouvenirsprop00leno	Les souvenirs prophétiques d'une sibylle : sur les causes se	Lenormand, Marie-Anne Adélaïde, 1772-1843	given-name mismatch
accept	claretie-jules-1840-12-03	lesconfession02rous	Les confessions	Claretie, Jules, 1840-1913	creator+wikidata-year
reject	fabre-emile-1869-03-24	bibliothquedumde11fabr	Bibliothèque du médecin-praticien, ou, Résumé général de tou	Fabre, Antoine François Hippolyte, 1797-1854, ed	given-name mismatch
reject	fabre-ferdinand-1827-06-09	bibliothquedumde11fabr	Bibliothèque du médecin-praticien, ou, Résumé général de tou	Fabre, Antoine François Hippolyte, 1797-1854, ed	given-name mismatch
reject	paris-gaston-1839-08-09	mmoires1795181700soci	Mémoires ... [1795-1817]	Société de médecine de Paris	given-name mismatch
reject	lorrain-jean-1855-08-09	mmoiresdelasoc72sociuoft	Mémoires de la Société d'archéologie lorraine et du Musée hi	Société d'archéologie lorraine et du Musée histori	given-name mismatch
reject	lorrain-jean-1855-08-09	mmoiresdelasoc74sociuoft	Mémoires de la Société d'archéologie lorraine et du Musée hi	Société d'archéologie lorraine et du Musée histori	given-name mismatch
reject	bourgeois-pierre-1898-12-04	mmoiresconcerna02unkngoog	Mémoires concernant l'histoire, les sciences, les arts, les 	Bourgeois, François, 1723-1792	given-name mismatch
reject	bourgeois-pierre-1898-12-04	mmoiresconcerna03sacygoog	Mémoires concernant l'histoire, les sciences, les arts, les 	Bourgeois, François, 1723-1792	given-name mismatch
reject	paris-gaston-1839-08-09	mmoiresduducdera02pari	Mémoires du duc de Raguse de 1792 à 1832,imprimés sur le man	Paris,Perrotin	given-name mismatch
reject	paris-gaston-1839-08-09	mmoiresduducdera06pari	Mémoires du duc de Raguse de 1792 à 1832,imprimés sur le man	Paris,Perrotin	given-name mismatch
reject	nisard-desire-1806-03-20	mmoiresetcorre00nisa	Mémoires et correspondances : historiques et littéraires iné	Nisard, Charles, 1808-1889	given-name mismatch
reject	lorrain-jean-1855-08-09	memoiresdelasoci26soci	Mémoires de la Société d'archéologie lorraine et du Musée hi	Société d'archéologie lorraine et du Musée histori	given-name mismatch
reject	lorrain-jean-1855-08-09	memoiresdelasoci32soci	Mémoires de la Société d'archéologie lorraine et du Musée hi	Société d'archéologie lorraine et du Musée histori	given-name mismatch
reject	lorrain-jean-1855-08-09	memoiresdelasoci56soci	Mémoires de la Société d'archéologie lorraine et du Musée hi	Société d'archéologie lorraine et du Musée histori	given-name mismatch
note-MANUAL					IA API caps results at 10000 of 11504 — 1504 records unseen (silent-cap disclosure)
reject-MANUAL	cheruel-pierre-1809-01-17	deladministratio00chuoft	De l'administration de Louis 14 (1661-1672) d'après les mémo	manual pass: fiction/editor/third-person/academic/duplicate-of-pool
reject-MANUAL	gozlan-leon-1803-09-10	balzacchezluisou00gozl	Balzac chez lui : souvenirs des Jardies	manual pass: fiction/editor/third-person/academic/duplicate-of-pool
reject-MANUAL	claretie-jules-1840-12-03	lacannedemmichel00clar	La canne de M. Michelet; promenades et souvenirs	manual pass: fiction/editor/third-person/academic/duplicate-of-pool
reject-MANUAL	feval-paul-1816-09-29	madamegilblassou02fvuoft	Madame Gil Blas : souvenirs et aventures d'une femme de notr	manual pass: fiction/editor/third-person/academic/duplicate-of-pool
reject-MANUAL	sarcey-francisque-1827-10-08	lesigedeparisi00sarcuoft	Le siège de Paris, impressions et souvenirs	manual pass: fiction/editor/third-person/academic/duplicate-of-pool
reject-MANUAL	sainte-beuve-charles-1804-12-23	mmoiresdemmedem03saingoog	Mémoires de mme. de Motteville sur Anne d'Autriche et sa cou	manual pass: fiction/editor/third-person/academic/duplicate-of-pool
reject-MANUAL	lacordaire-jean-1802-05-12	mmoiresdubaron00lees	Mémoires du baron Georges Cuvier	manual pass: fiction/editor/third-person/academic/duplicate-of-pool
reject-MANUAL	cheruel-pierre-1809-01-17	mmoirescomplet01sainuoft	Mémoires complets et authentiques du duc de Saint-Simon, sur	manual pass: fiction/editor/third-person/academic/duplicate-of-pool
reject-MANUAL	sue-eugene-1804-01-26	mathildemmoir04suee	Mathilde : mémoires d'une jeune femme	manual pass: fiction/editor/third-person/academic/duplicate-of-pool
reject-MANUAL	boissier-gaston-1823-08-15	mlangesboissie00boisuoft	Mélanges Boissier; recueil de mémoires concernant la littéra	manual pass: fiction/editor/third-person/academic/duplicate-of-pool
reject-MANUAL	harcourt-robert-1881-11-23	souvenirsdecapti00harc	Souvenirs de captivite et d'evasions	manual pass: fiction/editor/third-person/academic/duplicate-of-pool
reject-MANUAL	souvestre-emile-1806-04-15	souvenirsdunbas00souvgoog	Souvenirs d'un Bas-Breton ..	manual pass: fiction/editor/third-person/academic/duplicate-of-pool
reject-MANUAL	curel-francois-1854-06-10	thtrecomplet01cureuoft	Théâtre complet. Textes remaniés par l'auteur avec l'histori	manual pass: fiction/editor/third-person/academic/duplicate-of-pool
reject-MANUAL	sue-eugene-1804-01-26	mathildemmoir00suee	Mathilde : mémoires d'une jeune femme	manual pass: fiction/editor/third-person/academic/duplicate-of-pool
reject-MANUAL	cheruel-pierre-1809-01-17	ssmmoirescompl06sain	Mémoires complets et authentiques du duc de Saint-Simon, sur	manual pass: fiction/editor/third-person/academic/duplicate-of-pool
reject-MANUAL	cheruel-pierre-1809-01-17	ssmmoirescompl09sain	Mémoires complets et authentiques du duc de Saint-Simon, sur	manual pass: fiction/editor/third-person/academic/duplicate-of-pool
reject-MANUAL	feval-paul-1816-09-29	MariEmbaume01	Le mari embaumé, souvenirs d'un page de M. de Vendôme	manual pass: fiction/editor/third-person/academic/duplicate-of-pool
reject-MANUAL	curel-francois-1854-06-10	thtrecomplet06cureuoft	Théâtre complet. Textes remaniés par l'auteur avec l'histori	manual pass: fiction/editor/third-person/academic/duplicate-of-pool
reject-MANUAL	curel-francois-1854-06-10	thtrecomple04cure	Théâtre complet : textes remaniés par l'ateur avec l'histori	manual pass: fiction/editor/third-person/academic/duplicate-of-pool
reject-MANUAL	gozlan-leon-1803-09-10	balzacchezluiso00gozlgoog	Balzac chez lui; souvenirs des Jardies	manual pass: fiction/editor/third-person/academic/duplicate-of-pool
reject-MANUAL	souvestre-emile-1806-04-15	souvenirsdunbas01souvgoog	Souvenirs d'un Bas-Breton ..	manual pass: fiction/editor/third-person/academic/duplicate-of-pool
reject-MANUAL	souvestre-emile-1806-04-15	souvenirsdunbasb02souv	Souvenirs d'un bas-breton	manual pass: fiction/editor/third-person/academic/duplicate-of-pool
reject-MANUAL	hermant-abel-1862-02-03	souvenirsduvtede00hermuoft	Souvenirs du Vte de Courpière	manual pass: fiction/editor/third-person/academic/duplicate-of-pool
reject-MANUAL	souvestre-emile-1806-04-15	souvenirsdunbasb01souv	Souvenirs d'un bas-breton	manual pass: fiction/editor/third-person/academic/duplicate-of-pool
reject-MANUAL	souvestre-emile-1806-04-15	souvenirsdunviei00souv	Souvenirs d'un vieillard : la dernière étape	manual pass: fiction/editor/third-person/academic/duplicate-of-pool
reject-MANUAL	sue-eugene-1804-01-26	mathildemmoire01suee	Mathilde : mémoires d'une jeune femme	manual pass: fiction/editor/third-person/academic/duplicate-of-pool
reject-MANUAL	houssaye-arsene-1814-03-28	lesconfessionsso03housuoft	Les confessions; souvenirs d'un demisiècle, 1830-1880	manual pass: fiction/editor/third-person/academic/duplicate-of-pool
reject-MANUAL	claretie-jules-1840-12-03	lesconfession01rous	Les confessions	manual pass: fiction/editor/third-person/academic/duplicate-of-pool
reject-MANUAL	sue-eugene-1804-01-26	mathildemmoir01suee	Mathilde : mémoires d'une jeune femme	manual pass: fiction/editor/third-person/academic/duplicate-of-pool
reject-MANUAL	monselet-charles-1825-04-30	messouvenirslitt00mons	Mes souvenirs littéraires	manual pass: fiction/editor/third-person/academic/duplicate-of-pool
reject-MANUAL	cheruel-pierre-1809-01-17	ssmmoirescompl11sain	Mémoires complets et authentiques du duc de Saint-Simon, sur	manual pass: fiction/editor/third-person/academic/duplicate-of-pool
reject-MANUAL	cheruel-pierre-1809-01-17	ssmmoirescompl10sain	Mémoires complets et authentiques du duc de Saint-Simon, sur	manual pass: fiction/editor/third-person/academic/duplicate-of-pool
reject-MANUAL	sarcey-francisque-1827-10-08	lesigedeparisim03sarcgoog	Le siège de Paris. Impressions et souvenirs	manual pass: fiction/editor/third-person/academic/duplicate-of-pool
reject-MANUAL	cheruel-pierre-1809-01-17	mmoiressurlavi01chuoft	Mémoires sur la vie publique et privée de Fouquet, surintend	manual pass: fiction/editor/third-person/academic/duplicate-of-pool
reject-MANUAL	bazin-rene-1853-12-26	mmoiresdunevi00bazi	Mémoires d'une vielle fille	manual pass: fiction/editor/third-person/academic/duplicate-of-pool
reject-MANUAL	houssaye-arsene-1814-03-28	lesconfessionsso02housuoft	Les confessions; souvenirs d'un demisiècle, 1830-1880	manual pass: fiction/editor/third-person/academic/duplicate-of-pool
reject-MANUAL	goncourt-edmond-1822-05-26	journaldesgonco09gonc	Journal des Goncourt : mémoires de la vie littéraire	manual pass: fiction/editor/third-person/academic/duplicate-of-pool
reject-MANUAL	marmier-xavier-1808-06-22	untauborddelaba00marmgoog	Un été au bord de la Baltique et de la Mer du Nord : souve	manual pass: fiction/editor/third-person/academic/duplicate-of-pool
reject-MANUAL	marmier-xavier-1808-06-22	untauborddel00marmuoft	Un été au bord de la Baltique et de la Mer du Nord; souvenir	manual pass: fiction/editor/third-person/academic/duplicate-of-pool
reject-MANUAL	curel-francois-1854-06-10	thtrecomplet02cureuoft	Théâtre complet. Textes remaniés par l'auteur avec l'histori	manual pass: fiction/editor/third-person/academic/duplicate-of-pool
reject-MANUAL	veuillot-louis-1813-10-11	lesfrancaisenalg00veui	Les français en Algérie : souvenirs d'un voyage fait en 18	manual pass: fiction/editor/third-person/academic/duplicate-of-pool
reject-MANUAL	goncourt-edmond-1822-05-26	journaldesgoncou09goncuoft	Journal des Goncourt - Mémoires de la vie littéraire	manual pass: fiction/editor/third-person/academic/duplicate-of-pool
reject-MANUAL	goncourt-edmond-1822-05-26	journaldesgonco03gonc	Journal des Goncourt : mémoires de la vie littéraire	manual pass: fiction/editor/third-person/academic/duplicate-of-pool
reject-MANUAL	quinet-edgar-1803-02-17	histoiredemesid00quinuoft	Histoire de mes idées; autobiographie	manual pass: fiction/editor/third-person/academic/duplicate-of-pool
reject-MANUAL	soulie-frederic-1800-12-23	lesmmoiresdudi00soul	Les mémoires du diable	manual pass: fiction/editor/third-person/academic/duplicate-of-pool
reject-MANUAL	simon-jules-1814-12-27	nouveauxmmoire00simo	Nouveaux mémoires des autres	manual pass: fiction/editor/third-person/academic/duplicate-of-pool
reject-MANUAL	sue-eugene-1804-01-26	mathildemmoir06suee	Mathilde : mémoires d'une jeune femme	manual pass: fiction/editor/third-person/academic/duplicate-of-pool
reject-MANUAL	sue-eugene-1804-01-26	martinlenfanttr00etatgoog	Martin l'enfant trouvé; ou, Les Memoires d'un valet de cham	manual pass: fiction/editor/third-person/academic/duplicate-of-pool
reject-MANUAL	feval-paul-1816-09-29	p2madamegilblass01fvuoft	Madame Gil Blas : souvenirs et aventures d'une femme de notr	manual pass: fiction/editor/third-person/academic/duplicate-of-pool
reject-MANUAL	daudet-ernest-1837-05-31	mmoiresdutempsde00duca	Mémoires du temps de Louis XIV [microform]	manual pass: fiction/editor/third-person/academic/duplicate-of-pool
accept-MANUAL	maurois-andre-1885-07-26	memoires0000andr	Memoires	genuine memoirs — NEW person (availability checked at download stage)
reject-MANUAL	feval-paul-1816-09-29	MariEmbaume02	Le Mari embaumé, souvenirs d'un page de M. de Vendôme	manual pass: fiction/editor/third-person/academic/duplicate-of-pool
reject-MANUAL	souvestre-emile-1806-04-15	confessionsduno00souvuoft	Confessions d'un ouvrier;	manual pass: fiction/editor/third-person/academic/duplicate-of-pool
reject-MANUAL	sainte-beuve-charles-1804-12-23	mmoiresdemmede03mott	Mémoires de mme. de Motteville sur Anne d'Autriche et sa cou	manual pass: fiction/editor/third-person/academic/duplicate-of-pool
reject-MANUAL	sarcey-francisque-1827-10-08	souvenirsdejeune00sarc	Souvenirs de jeunesse	manual pass: fiction/editor/third-person/academic/duplicate-of-pool
reject-MANUAL	gebhart-emile-1839-07-19	souvenirsdunviei00gebh	Souvenirs d'un vieil Athénien	manual pass: fiction/editor/third-person/academic/duplicate-of-pool
reject-MANUAL	schure-edouard-1841-01-21	souvenirssurric00schugoog	Souvenirs sur Richard Wagner : la première de Tristan et Ise	manual pass: fiction/editor/third-person/academic/duplicate-of-pool
accept-MANUAL	daudet-ernest-1837-05-31	souvenirsdemonte01daud	Souvenirs de mon temps	own memoirs of his era — NEW work
reject-MANUAL	sue-eugene-1804-01-26	martinlenfanttro05sueeuoft	Martin l'enfant trouvé : ou, Les mémoires d'un valet de cham	manual pass: fiction/editor/third-person/academic/duplicate-of-pool
reject-MANUAL	souvestre-emile-1806-04-15	confessionsduno01souvgoog	Confessions d'un ouvrier	manual pass: fiction/editor/third-person/academic/duplicate-of-pool
reject-MANUAL	claretie-jules-1840-12-03	mmoiresdemadam01rola	Mémoires de madame Roland \	manual pass: fiction/editor/third-person/academic/duplicate-of-pool
reject-MANUAL	sue-eugene-1804-01-26	mathildemmoiresd33454gut	Mathilde mémoires d'une jeune femme	manual pass: fiction/editor/third-person/academic/duplicate-of-pool
